year,asset_id,native_asset_id,asset_name,iso3_country,original_inventory_sector,activity,emissions_quantity,emissions_quantity_new,emissions_quantity_avoided,annexOrNot,lat,lon
2023,25772406,wa109,Odayeri,TUR,solid-waste-disposal,4360538.746,227938.4419,36894.51833,191043.9235,true,41.2161766,28.8581657
2023,25772952,wa134,Tehran Landfill,IRN,solid-waste-disposal,3986233.277,188134.2657,33727.51976,154406.746,false,35.47164512,51.33550644
2023,25772948,wa131,Sudokwon,KOR,solid-waste-disposal,6823269.288,184603.5506,57731.68145,126871.8691,false,37.57723579,126.6139984
2023,726491,mex1768,Sistema Integral Para El Manejo Ecologico Y Procesamiento De Desechos (Simeprode),MEX,solid-waste-disposal,3820176.855,159072.1642,32322.51637,126749.6479,false,25.84980283,-100.2959838
2023,726845,mex2113,Vertedero Municipal Santa Maria Chiconautla Ecatepec De Morelos,MEX,solid-waste-disposal,2763591.789,123488.3355,23382.75013,100105.5854,false,19.64108938,-98.976384
2023,726020,mex1325,Los Laureles,MEX,solid-waste-disposal,2514665.722,105299.1124,21276.58667,84022.52577,false,20.537576,-103.179987
2023,25772378,wa98,Loma Los Colorados,CHL,solid-waste-disposal,2576352.121,105334.1565,21798.5153,83535.64118,false,-32.95466453,-70.79795837
2023,25772323,wa86,Komurcuoda,TUR,solid-waste-disposal,1982063.067,99969.31492,16770.23561,83199.07931,true,41.1450849,29.3707466
2023,25772273,wa54,Fyli Landfill,GRC,solid-waste-disposal,1846305.319,89957.53404,15621.5893,74335.94474,true,38.07434551,23.65077496
2023,25770989,wa12,Bandeirantes,BRA,solid-waste-disposal,2000000,88212,16922,71290,false,-23.42216056,-46.75544142
2023,25772102,wa16,Bisasar,ZAF,solid-waste-disposal,1719990.221,82984.36817,14552.83726,68431.53092,false,-29.81677031,30.97878456
2023,726326,mex1610,Relleno Sanitario Portezuelos,MEX,solid-waste-disposal,1769371.018,82507.53994,14970.64818,67536.89176,false,32.41319444,-116.7424167
2023,25773233,wa138,Xingfeng,CHN,solid-waste-disposal,2971114.799,91566.787,25138.60232,66428.18468,false,23.2646917,113.4854548
2023,25772368,wa95,Legajny,POL,solid-waste-disposal,1600000,78744,13537.6,65206.4,true,53.81717293,20.625844
2023,726331,mex1615,Relleno Sanitario Puebla,MEX,solid-waste-disposal,1620171.79,69393.57795,13708.27352,55685.30443,false,18.982806,-98.139397
2023,25772282,wa63,Ghabawi,JOR,solid-waste-disposal,1627033.986,66853.19947,13766.33456,53086.86491,false,31.93380813,36.18673325
2023,25772399,wa104,Naameh,LBN,solid-waste-disposal,1627033.986,66729.54489,13766.33456,52963.21033,false,33.753227,35.49902759
2023,25773231,wa136,West New Territories Landfill,CHN,solid-waste-disposal,2796343.345,76292.63547,23659.86104,52632.77443,false,22.4214327,113.9344561
2023,726413,mex1697,Relleno Sanitario,MEX,solid-waste-disposal,1563902.757,64310.80919,13232.18123,51078.62796,false,19.69102962,-101.3507243
2023,726557,mex1834,Sitio De Disposicion Final Neza Iii,MEX,solid-waste-disposal,1344540.908,61765.52021,11376.16062,50389.35959,false,19.41875309,-98.99805161
2023,725927,mex1262,Grupo Contadero S.A. De C.V.,MEX,solid-waste-disposal,1791078.628,64557.63808,15154.31627,49403.3218,false,19.4291733,-99.48349
2023,726425,mex1709,Relleno Sanitario,MEX,solid-waste-disposal,1435555.124,61115.88831,12146.23191,48969.65641,false,31.555229,-106.482986
2023,725773,mex1149,Centro De Tratamiento De Residuos El Verde,MEX,solid-waste-disposal,1245261.123,57299.4453,10536.15436,46763.29094,false,21.176683,-101.772372
2023,25770837,lmop744,Austin Road Landfill,USA,solid-waste-disposal,1118335.03,55943.59154,9462.232688,46481.35885,true,37.7795,-121.1767
2023,725776,mex1152,Centro Intermunicipal De Manejo Integral De Residuos Solidos De Los Municipios De Benito Juarez E Isla Mujeres,MEX,solid-waste-disposal,1362958.872,56478.28973,11531.99502,44946.29472,false,21.26553,-86.92028
2023,726291,mex1575,Relleno Sanitario Municipal,MEX,solid-waste-disposal,1255420.257,55030.09156,10622.1108,44407.98077,false,20.6779748,-100.4877839
2023,726125,mex1409,Relleno Sanitario De Acapulco De Juarez,MEX,solid-waste-disposal,1068799.097,50186.53041,9043.109161,41143.42125,false,16.976217,-99.832233
2023,25770976,wa6,Asmoc,BRA,solid-waste-disposal,1272703.83,51695.95687,10768.3471,40927.60976,false,-3.79650349,-38.66917133
2023,25770377,lmop284,"Adams Sanitation Company, Inc. Landfill",USA,solid-waste-disposal,834548.51,46164.71993,7061.114943,39103.60499,true,39.7265,-77.0365
2023,25772945,wa128,South East New Territories Landfill,CHN,solid-waste-disposal,2097257.506,56709.84296,17744.89576,38964.9472,false,22.2820827,114.2801312
2023,726391,mex1675,Relleno Sanitario Veracruz,MEX,solid-waste-disposal,1008405.676,45920.77766,8532.120421,37388.65723,false,19.232865,-96.225432
2023,726508,mex1785,Sitio De Disposicion Final (Relleno Sanitario),MEX,solid-waste-disposal,1333336.395,48237.44411,11281.35924,36956.08487,false,28.69989,-106.03307
2023,25770954,lmop861,Kearny Msla 1-D Landfill,USA,solid-waste-disposal,909247.03,44243.05123,7693.13912,36549.91211,true,40.750855,-74.10976
2023,726256,mex1540,Relleno Sanitario La Perseverancia,MEX,solid-waste-disposal,1039823.12,45345.64643,8797.943416,36547.70301,false,18.78476715,-98.9166181
2023,726171,mex1455,Relleno Sanitario De San Nicolas,MEX,solid-waste-disposal,1055558.725,44618.46731,8931.082373,35687.38494,false,21.96569444,-102.2136667
2023,726374,mex1658,Relleno Sanitario Tepotzotlan,MEX,solid-waste-disposal,1038431.523,41475.99345,8786.169114,32689.82434,false,19.757178,-99.228455
2023,25772178,wa33,Ctr Candeias Landfill,BRA,solid-waste-disposal,901723.2394,39866.08614,7629.480329,32236.60581,false,-8.16330973,-34.98510361
2023,25772281,wa62,Getlini,LVA,solid-waste-disposal,651637.1671,36475.39043,5513.502071,30961.88836,true,56.88598642,24.26399231
2023,726386,mex1670,Relleno Sanitario Tlalnepantla De Baz,MEX,solid-waste-disposal,790433.1868,36014.50729,6687.855193,29326.6521,false,19.58522298,-99.20525274
2023,25772109,wa22,Bower,ARG,solid-waste-disposal,868195.3737,35966.72975,7345.801057,28620.92869,false,-31.5584249,-64.23500061
2023,726156,mex1440,Relleno Sanitario De Oaxaca De Juarez,MEX,solid-waste-disposal,747521.0438,34151.2464,6324.775551,27826.47085,false,16.925569,-96.689236
2023,726590,mex1860,Tecnologia Medio Ambientales Del Golfo S.A De C.V. Tecmed,MEX,solid-waste-disposal,844943.1199,34602.11065,7149.063738,27453.04691,false,22.440512,-97.914716
2023,726566,mex1843,Sitio De Disposicion Final Relleno Sanitario Municipal Norte,MEX,solid-waste-disposal,788237.1047,33938.33678,6669.274143,27269.06264,false,24.87605556,-107.3686667
2023,726582,mex1859,Sitio De Disposicon Final Tiradero Controlado De Peñasco,MEX,solid-waste-disposal,759004.5421,32936.2431,6421.937431,26514.30567,false,22.2277306,-100.9730056
2023,726149,mex1433,Relleno Sanitario De Merida,MEX,solid-waste-disposal,777592.8211,32976.15636,6579.212859,26396.9435,false,20.97008199,-89.70595651
2023,726166,mex1450,Relleno Sanitario De Saltillo Coahuila,MEX,solid-waste-disposal,722690.7381,32166.24206,6114.686335,26051.55573,false,25.45634705,-101.0497756
2023,725880,mex1237,El Ixtete,MEX,solid-waste-disposal,758814.0725,31825.42101,6420.325867,25405.09515,false,21.54810556,-104.8922528
2023,25770831,lmop738,K & H Disposal Landfill,USA,solid-waste-disposal,616860.4,30253.30146,5219.255844,25034.04561,true,40.8833,-87.6161
2023,25770829,lmop736,Land & Lakes #1 And #2,USA,solid-waste-disposal,560289.25,29485.22178,4740.607344,24744.61444,true,41.644648,-87.59333
2023,25768136,epa297,"Eagle Point Landfill, Llc",USA,solid-waste-disposal,777418.4017,31293.42292,6577.737096,24715.68583,true,34.325556,-84.240833
2023,726200,mex1484,Relleno Sanitario Ejido Benito Juarez Kilometro 20 Carretera A San Felipe,MEX,solid-waste-disposal,806724.5486,31358.99665,6825.696406,24533.30025,false,32.470302,-115.415064
2023,726104,mex1388,"Relleno Sanitario A Cargo De Tecmed,",MEX,solid-waste-disposal,708920.3949,30461.60045,5998.175462,24463.42499,false,29.24699634,-111.0664332
2023,25772840,wa125,Santa Marta,CHL,solid-waste-disposal,686086.097,30141.13441,5804.974467,24336.15995,false,-33.6972611,-70.79863889
2023,25772107,wa20,Borg El Arab,EGY,solid-waste-disposal,813516.9985,30864.0214,6883.167324,23980.85408,false,30.91658471,29.45503235
2023,25772402,wa106,North East Territories Landfill,CHN,solid-waste-disposal,1179707.344,33651.15198,9981.503836,23669.64815,false,22.5440414,114.1679263
2023,25772263,wa49,Environmental Complex Norte Iii C Module,ARG,solid-waste-disposal,635264.9117,28995.39637,5374.976418,23620.41995,false,-34.52395432,-58.61510754
2023,25770692,lmop599,"Operating Industries, Inc. Lf (Oii)",USA,solid-waste-disposal,562833.27,28310.51348,4762.132297,23548.38118,true,34.031,-118.108
2023,25772397,wa102,Mpasa Landfill,COD,solid-waste-disposal,573330.0701,28394.17172,4850.945723,23543.226,false,-4.367154374,15.53816557
2023,726163,mex1447,Relleno Sanitario De Promotora Ambiental De La Laguna S.A. De C.V.,MEX,solid-waste-disposal,644584.1203,28883.16985,5453.826242,23429.3436,false,25.53918159,-103.1549512
2023,25770963,wa1,Abu Zabal,EGY,solid-waste-disposal,780976.3144,30025.41538,6607.840596,23417.57479,false,30.28152807,31.36090279
2023,726563,mex1840,Sitio De Disposicion Final Promotora Ambiental De La Laguna S.A. De C.V.,MEX,solid-waste-disposal,616247.9134,28230.93316,5214.073595,23016.85957,false,25.98393323,-109.0269871
2023,726084,mex1368,"Promotora Ambiental De La Laguna S.A De C.V. Centro Integral De Manejo De Residuos Y De Manejo Especial, Solidaridad, Quintana Roo",MEX,solid-waste-disposal,672270.4538,28339.56098,5688.08031,22651.48067,false,20.72864,-87.15499
2023,25772841,wa126,Santiago Poniente,CHL,solid-waste-disposal,635264.9117,27993.5836,5374.976418,22618.60718,false,-33.5257611,-70.869875
2023,726440,mex1724,Relleno Sanitario,MEX,solid-waste-disposal,625267.544,27553.03959,5290.388689,22262.6509,false,16.66851194,-93.1964525
2023,726549,mex1826,Sitio De Disposicion Final Escalerillas,MEX,solid-waste-disposal,633054.6816,27363.15556,5356.275661,22006.8799,false,19.3755,-98.896694
2023,25772179,wa34,Ctr-Pe,BRA,solid-waste-disposal,635264.9117,27170.91554,5374.976418,21795.93912,false,-7.710802778,-34.94538889
2023,25772280,wa61,Gericino,BRA,solid-waste-disposal,541151.5896,26011.53346,4578.683599,21432.84986,false,-22.84230502,-43.47491741
2023,728071,met3111,OpenStreetMap Landfill,TUR,solid-waste-disposal,422667.2428,24903.97661,3576.187541,21327.78907,true,38.71857827,26.91875376
2023,726216,mex1500,Relleno Sanitario El Tronconal,MEX,solid-waste-disposal,645379.6308,26459.2741,5460.557056,20998.71705,false,19.576352,-96.892444
2023,726869,mex2137,Waste Co Mexico Sa De Cv,MEX,solid-waste-disposal,642296.1575,26314.23128,5434.467788,20879.76349,false,19.65706944,-99.00242393
2023,728245,met3285,OpenStreetMap Landfill,TUR,solid-waste-disposal,409907.1414,24043.92319,3468.224323,20575.69887,true,39.93166107,28.82983847
2023,728065,met3105,OpenStreetMap Landfill,TUR,solid-waste-disposal,343204.3616,23388.34763,2903.852104,20484.49553,true,37.52604138,30.00822997
2023,729177,met4237,OpenStreetMap Landfill,RUS,solid-waste-disposal,414879.7755,23953.49872,3510.29778,20443.20094,true,56.76418394,60.45884927
2023,727993,met3033,OpenStreetMap Landfill,BIH,solid-waste-disposal,415745.5639,23762.35345,3517.623216,20244.73024,false,44.54265022,18.58931772
2023,25770529,lmop436,Taylor Ridge Lf,USA,solid-waste-disposal,442875.09,23923.22661,3747.166136,20176.06048,true,41.44378,-90.67702
2023,726839,mex2107,Vertedero Municipal Los Brasiles Ii,MEX,solid-waste-disposal,603922.9541,25232.50495,5109.792115,20122.71283,false,20.77663333,-105.3133333
2023,728938,met3996,OpenStreetMap Landfill,RUS,solid-waste-disposal,416551.4196,23602.63653,3524.441561,20078.19497,true,55.78399783,49.31759123
2023,729545,met6109,OpenStreetMap Landfill,KAZ,solid-waste-disposal,402558.623,23454.67561,3406.048509,20048.6271,false,50.32889293,57.07789813
2023,25768188,epa349,"Sampson County Disposal, Llc",USA,solid-waste-disposal,1596166.716,33382.23071,13505.16659,19877.06412,true,34.982,-78.457
2023,727473,met2277,OpenStreetMap Landfill,ZAF,solid-waste-disposal,450309.8865,23665.13546,3810.071949,19855.06351,false,-31.90989589,26.93246969
2023,727511,met2315,OpenStreetMap Landfill,NAM,solid-waste-disposal,433011.0866,23315.91497,3663.706804,19652.20816,false,-22.59360344,17.04657796
2023,729241,met4301,OpenStreetMap Landfill,RUS,solid-waste-disposal,376205.2195,22493.68628,3183.072362,19310.61392,true,64.45430137,76.55906686
2023,25772388,wa100,Mare Chicose,MUS,solid-waste-disposal,399488,22541.90938,3380.067968,19161.84141,false,-20.3880122,57.6279333
2023,726333,mex1617,Relleno Sanitario Rancheria Linda Vista,MEX,solid-waste-disposal,599441.1554,24150.88471,5071.871616,19079.0131,false,14.93076296,-92.32756973
2023,728187,met3227,OpenStreetMap Landfill,TUR,solid-waste-disposal,378329.021,22233.63991,3201.041847,19032.59806,true,39.28594369,30.48950148
2023,728124,met3164,OpenStreetMap Landfill,TUR,solid-waste-disposal,405400.3169,22389.4487,3430.092081,18959.35662,true,39.67968957,29.48031287
2023,727496,met2300,OpenStreetMap Landfill,ZAF,solid-waste-disposal,426050.917,22509.5481,3604.816809,18904.73129,false,-26.17059625,28.36826776
2023,729227,met4287,OpenStreetMap Landfill,RUS,solid-waste-disposal,400667.3532,22103.61588,3390.046476,18713.5694,true,61.28485495,73.64664363
2023,729551,met6115,OpenStreetMap Landfill,KAZ,solid-waste-disposal,397496.1198,22043.14733,3363.21467,18679.93266,false,52.68450105,62.91153379
2023,728790,met3848,OpenStreetMap Landfill,RUS,solid-waste-disposal,426396.605,22216.96871,3607.741675,18609.22703,true,56.02091408,36.03721455
2023,729388,met4448,OpenStreetMap Landfill,RUS,solid-waste-disposal,387377.3651,21871.32603,3277.599886,18593.72615,true,46.94572327,142.6870541
2023,728165,met3205,OpenStreetMap Landfill,TUR,solid-waste-disposal,394409.0283,21882.2073,3337.094788,18545.11251,true,37.82840214,32.37277375
2023,729029,met4089,OpenStreetMap Landfill,RUS,solid-waste-disposal,405797.2706,21949.57437,3433.450706,18516.12366,true,64.55087589,40.61204338
2023,728793,met3851,OpenStreetMap Landfill,RUS,solid-waste-disposal,391955.8084,21789.6073,3316.338094,18473.2692,true,53.99682469,37.56288299
2023,726083,mex1367,Proactiva Medio Ambiente Setasa S.A. De C.V.,MEX,solid-waste-disposal,529973.2087,22931.94074,4484.103318,18447.83742,false,27.544439,-99.584
2023,729538,met6102,OpenStreetMap Landfill,KAZ,solid-waste-disposal,411373.4471,21925.38198,3480.630736,18444.75125,false,47.17809133,51.85368599
2023,25770838,lmop745,Cdt Lf,USA,solid-waste-disposal,468463.52,22384.12391,3963.669843,18420.45407,true,41.500371,-88.144914
2023,728072,met3112,OpenStreetMap Landfill,TUR,solid-waste-disposal,375366.7053,21577.95506,3175.977694,18401.97736,true,38.6089861,27.24741686
2023,729550,met6114,OpenStreetMap Landfill,KAZ,solid-waste-disposal,417898.4143,21920.44342,3535.838483,18384.60494,false,52.67958672,62.87758997
2023,726136,mex1420,Relleno Sanitario De Durango,MEX,solid-waste-disposal,573670.7896,23213.01483,4853.828551,18359.18628,false,23.88960083,-104.5160778
2023,728690,met3748,OpenStreetMap Landfill,GEO,solid-waste-disposal,415084.0652,21831.34641,3512.026275,18319.32013,false,41.73593448,44.98910014
2023,25767950,epa112,Brent Run Landfill,USA,solid-waste-disposal,254942.2818,20466.51144,2157.066646,18309.44479,true,43.176846,-83.838258
2023,729053,met4113,OpenStreetMap Landfill,RUS,solid-waste-disposal,397986.3303,21665.97783,3367.36234,18298.61549,true,51.28157629,58.52449123
2023,728479,met3519,OpenStreetMap Landfill,TUR,solid-waste-disposal,405524.014,21717.83857,3431.138682,18286.69989,true,38.9102404,37.9727062
2023,728119,met3159,OpenStreetMap Landfill,TUR,solid-waste-disposal,390495.1692,21560.01928,3303.979626,18256.03965,true,39.65168439,29.44349177
2023,727986,met3026,OpenStreetMap Landfill,BIH,solid-waste-disposal,376994.8618,21434.41986,3189.753526,18244.66634,false,44.22387647,17.87354323
2023,728555,met3595,OpenStreetMap Landfill,TUR,solid-waste-disposal,399993.8457,21592.46778,3384.347929,18208.11985,true,40.1420599,39.88614631
2023,728562,met3602,OpenStreetMap Landfill,TUR,solid-waste-disposal,404108.1529,21617.76564,3419.159082,18198.60656,true,37.49743815,40.33599856
2023,25778083,wa152,Deonar,IND,solid-waste-disposal,401084.7165,21535.84277,3393.577787,18142.26498,false,19.07231893,72.92677403
2023,728988,met4048,OpenStreetMap Landfill,RUS,solid-waste-disposal,405665.4467,21557.87317,3432.335345,18125.53783,true,57.72594624,39.67522855
2023,727476,met2280,OpenStreetMap Landfill,ZAF,solid-waste-disposal,470261.3373,22076.88874,3978.881175,18098.00757,false,-28.08098046,29.9723954
2023,729064,met4124,OpenStreetMap Landfill,RUS,solid-waste-disposal,420849.4069,21628.71357,3560.806832,18067.90674,true,53.39685212,59.13321984
2023,728145,met3185,OpenStreetMap Landfill,TUR,solid-waste-disposal,385165.8422,21321.62553,3258.888191,18062.73734,true,37.53207624,30.88747735
2023,728568,met3608,OpenStreetMap Landfill,TUR,solid-waste-disposal,401785.204,21445.28526,3399.504611,18045.78065,true,37.33888483,42.59902488
2023,728496,met3536,OpenStreetMap Landfill,TUR,solid-waste-disposal,393154.5946,21354.1918,3326.481025,18027.71078,true,39.43409097,38.0752084
2023,727982,met3022,OpenStreetMap Landfill,BIH,solid-waste-disposal,371834,21166.65045,3146.087474,18020.56297,false,43.19192401,18.56005047
2023,729367,met4427,OpenStreetMap Landfill,RUS,solid-waste-disposal,393042.5029,21327.66534,3325.532617,18002.13272,true,52.1192293,113.3616612
2023,728840,met3898,OpenStreetMap Landfill,RUS,solid-waste-disposal,401655.6791,21395.79637,3398.408701,17997.38767,true,46.52306559,41.00905751
2023,729559,met6123,OpenStreetMap Landfill,KAZ,solid-waste-disposal,438461.904,21695.53347,3709.82617,17985.7073,false,48.16669404,67.58486417
2023,729546,met6110,OpenStreetMap Landfill,KAZ,solid-waste-disposal,378665.2454,21149.96862,3203.886641,17946.08197,false,52.13815387,61.26991737
2023,728570,met3610,OpenStreetMap Landfill,TUR,solid-waste-disposal,411795.3055,21415.41486,3484.20008,17931.21478,true,37.3567693,42.55331988
2023,728370,met3410,OpenStreetMap Landfill,TUR,solid-waste-disposal,383704.8805,21177.43976,3246.526994,17930.91277,true,39.78987617,35.1547311
2023,25773376,lmop1003,Northside Lf,USA,solid-waste-disposal,396020.72,21262.35246,3350.731312,17911.62115,true,47.727,-117.4897
2023,726332,mex1616,Relleno Sanitario Puerto De Chivos,MEX,solid-waste-disposal,542382.2022,22413.94451,4589.095813,17824.84869,false,19.58893103,-99.28154521
2023,728000,met3040,OpenStreetMap Landfill,MNE,solid-waste-disposal,408298.3238,21277.24225,3454.612118,17822.63013,false,42.4164567,19.30621384
2023,25772285,wa66,Goiania,BRA,solid-waste-disposal,541151.5896,22381.48859,4578.683599,17802.80499,false,-16.64532007,-49.36599254
2023,728242,met3282,OpenStreetMap Landfill,TUR,solid-waste-disposal,398371.2249,21155.5039,3370.618934,17784.88496,true,39.93458404,28.56418256
2023,729547,met6111,OpenStreetMap Landfill,KAZ,solid-waste-disposal,404557.7193,21194.77891,3422.962863,17771.81605,false,52.45076823,61.79287282
2023,25769236,lmop166,Blydenburgh Road Landfill,USA,solid-waste-disposal,280667.0783,20139.48,2374.724149,17764.75585,true,40.814,-73.1806
2023,25773333,lmop960,Industry Hills Sheraton Resort,USA,solid-waste-disposal,396451.48,21063.07068,3354.375972,17708.69471,true,34.021,-117.92778
2023,727510,met2314,OpenStreetMap Landfill,NAM,solid-waste-disposal,435403.4107,21364.37456,3683.948258,17680.4263,false,-22.63738149,17.02595498
2023,729114,met4174,OpenStreetMap Landfill,RUS,solid-waste-disposal,390291.3534,20977.76996,3302.255141,17675.51481,true,55.59552625,65.21949075
2023,729566,met6130,OpenStreetMap Landfill,KAZ,solid-waste-disposal,369215.9549,20783.90453,3123.936194,17659.96834,false,52.35873233,71.92773517
2023,729552,met6116,OpenStreetMap Landfill,KAZ,solid-waste-disposal,372819.6035,20812.28155,3154.426665,17657.85488,false,52.80323192,62.83256234
2023,728537,met3577,OpenStreetMap Landfill,TUR,solid-waste-disposal,405991.8907,21091.68471,3435.097387,17656.58733,true,40.07348511,36.31763106
2023,729525,met6011,OpenStreetMap Landfill,RUS,solid-waste-disposal,358298.6243,20674.90552,3031.564661,17643.34086,true,57.81248575,27.70681916
2023,728130,met3170,OpenStreetMap Landfill,TUR,solid-waste-disposal,429692.8664,21272.80473,3635.631342,17637.17339,true,39.56775187,29.85695396
2023,728118,met3158,OpenStreetMap Landfill,TUR,solid-waste-disposal,369618.7667,20755.2026,3127.344385,17627.85822,true,39.63725652,29.44037079
2023,728574,met3614,OpenStreetMap Landfill,TUR,solid-waste-disposal,395077.0305,20961.20693,3342.746755,17618.46018,true,37.93116978,41.98390502
2023,727466,met2270,OpenStreetMap Landfill,ZAF,solid-waste-disposal,406331.0729,21047.13691,3437.967208,17609.16971,false,-33.77105442,18.54087393
2023,728088,met3128,OpenStreetMap Landfill,TUR,solid-waste-disposal,368435.2662,20692.79829,3117.330787,17575.4675,true,39.28206515,27.75730978
2023,727500,met2304,OpenStreetMap Landfill,ZAF,solid-waste-disposal,429204.5798,21182.96283,3631.499949,17551.46288,false,-25.94139806,29.21471529
2023,727187,met171,OpenStreetMap Landfill,BRA,solid-waste-disposal,407136.3779,20919.07423,3444.780893,17474.29334,false,-14.83984135,-40.90626968
2023,729574,met6138,OpenStreetMap Landfill,UZB,solid-waste-disposal,372274.4312,20604.27294,3149.813962,17454.45898,false,40.05461316,67.58815919
2023,727992,met3032,OpenStreetMap Landfill,BIH,solid-waste-disposal,414680.0131,20961.65998,3508.607591,17453.05239,false,44.52944998,18.51071524
2023,727503,met2307,OpenStreetMap Landfill,BWA,solid-waste-disposal,442264.2672,21177.82443,3741.997965,17435.82647,false,-20.05515516,23.44571533
2023,727489,met2293,OpenStreetMap Landfill,ZAF,solid-waste-disposal,405632.7658,20817.47918,3432.058832,17385.42034,false,-26.19772732,28.35063294
2023,729466,met5940,OpenStreetMap Landfill,UKR,solid-waste-disposal,348398.5374,20331.14505,2947.800025,17383.34502,true,48.67829382,37.55734608
2023,729149,met4209,OpenStreetMap Landfill,RUS,solid-waste-disposal,397681.7561,20744.67113,3364.785338,17379.88579,true,57.95949735,56.52311558
2023,727484,met2288,OpenStreetMap Landfill,ZAF,solid-waste-disposal,394790.751,20710.32801,3340.324544,17370.00346,false,-26.22564001,28.03429395
2023,25778129,wa198,New England Road Waste Dumpsite,ZAF,solid-waste-disposal,424071.2884,20952.93829,3588.067171,17364.87112,false,-29.60642374,30.41980126
2023,726459,mex1743,Rellleno Sanitario Ejido Peñitas,MEX,solid-waste-disposal,504202.8429,21630.80616,4266.060253,17364.74591,false,20.767353,-101.314298
2023,728156,met3196,OpenStreetMap Landfill,TUR,solid-waste-disposal,374046.0976,20507.45134,3164.804031,17342.64731,true,37.27027458,31.88642321
2023,728022,met3062,OpenStreetMap Landfill,TUR,solid-waste-disposal,366944.6908,20387.08008,3104.719029,17282.36105,true,37.35660074,28.05737628
2023,728102,met3142,OpenStreetMap Landfill,TUR,solid-waste-disposal,402004.3256,20677.09249,3401.358599,17275.73389,true,39.24326969,29.26126237
2023,726044,mex1339,Ocozocoautla,MEX,solid-waste-disposal,504202.8429,21538.03284,4266.060253,17271.97258,false,18.027147,-94.221441
2023,727474,met2278,OpenStreetMap Landfill,ZAF,solid-waste-disposal,404020.3594,20670.08561,3418.416261,17251.66935,false,-31.62740429,28.79215606
2023,25772296,wa70,Hasars,MEX,solid-waste-disposal,529387.418,21711.76617,4479.146944,17232.61923,false,20.91887362,-103.4544324
2023,727501,met2305,OpenStreetMap Landfill,ZAF,solid-waste-disposal,409381.781,20687.28954,3463.779249,17223.51029,false,-24.82172363,30.11592309
2023,728533,met3573,OpenStreetMap Landfill,TUR,solid-waste-disposal,401384.3584,20609.88265,3396.113056,17213.76959,true,40.44167821,35.75561301
2023,728287,met3327,OpenStreetMap Landfill,TUR,solid-waste-disposal,379028.2097,20409.15298,3206.957682,17202.1953,true,39.99621592,31.63108485
2023,727515,met2319,OpenStreetMap Landfill,NAM,solid-waste-disposal,402527.1658,20592.48475,3405.78235,17186.7024,false,-19.23010246,17.71638903
2023,727559,met2363,OpenStreetMap Landfill,IND,solid-waste-disposal,380076.0433,20391.4598,3215.823402,17175.6364,false,26.44879069,80.23414917
2023,729179,met4239,OpenStreetMap Landfill,RUS,solid-waste-disposal,366000.0844,20264.69268,3096.726714,17167.96596,true,56.99820314,60.71282924
2023,728125,met3165,OpenStreetMap Landfill,TUR,solid-waste-disposal,364867.0993,20249.75914,3087.140527,17162.61862,true,39.66243083,29.43916244
2023,729220,met4280,OpenStreetMap Landfill,RUS,solid-waste-disposal,363577.8492,20217.83704,3076.232182,17141.60486,true,58.19828366,68.40779832
2023,728799,met3857,OpenStreetMap Landfill,RUS,solid-waste-disposal,399921.7228,20516.3843,3383.737697,17132.6466,true,54.14126009,37.65234776
2023,25778090,wa159,Mehmood Booti,PAK,solid-waste-disposal,361825.5491,20187.69469,3061.405971,17126.28871,false,31.60997221,74.38688278
2023,729423,met5897,OpenStreetMap Landfill,UKR,solid-waste-disposal,390016.3827,20377.18595,3299.928614,17077.25733,true,46.75344406,31.95016717
2023,727526,met2330,OpenStreetMap Landfill,TGO,solid-waste-disposal,374502.7477,20237.00498,3168.667748,17068.33723,false,6.223040771,1.077877049
2023,728015,met3055,OpenStreetMap Landfill,TUR,solid-waste-disposal,392839.8266,20384.4586,3323.817773,17060.64083,true,37.22675171,28.20932718
2023,728964,met4023,OpenStreetMap Landfill,RUS,solid-waste-disposal,369943.3252,20178.92862,3130.090474,17048.83814,true,60.07124744,30.16368857
2023,729378,met4438,OpenStreetMap Landfill,RUS,solid-waste-disposal,390401.62,20318.06191,3303.188107,17014.8738,true,62.05103175,129.5693105
2023,727987,met3027,OpenStreetMap Landfill,BIH,solid-waste-disposal,406865.5741,20446.62256,3442.489622,17004.13294,false,44.08555424,18.12344152
2023,729427,met5901,OpenStreetMap Landfill,UKR,solid-waste-disposal,406867.3486,20432.06451,3442.504636,16989.55987,true,47.87445896,33.34463977
2023,728507,met3547,OpenStreetMap Landfill,TUR,solid-waste-disposal,376957.3534,20146.1088,3189.436167,16956.67263,true,38.50280339,39.74064266
2023,728953,met4012,OpenStreetMap Landfill,RUS,solid-waste-disposal,394491.698,20287.13006,3337.794256,16949.3358,true,58.61258092,30.97798694
2023,728608,met3648,OpenStreetMap Landfill,MKD,solid-waste-disposal,394686.8021,20283.34945,3339.445032,16943.90441,false,41.86741145,20.95611756
2023,728182,met3222,OpenStreetMap Landfill,TUR,solid-waste-disposal,356480.0725,19950.05078,3016.177893,16933.87288,true,38.37278824,31.83586902
2023,729322,met4382,OpenStreetMap Landfill,RUS,solid-waste-disposal,391462.2906,20204.93467,3312.162441,16892.77223,true,53.82390106,87.23421803
2023,25770892,lmop799,Recovery I Lf,USA,solid-waste-disposal,410372.39,20346.67347,3472.160792,16874.51268,true,30.0523,-89.8799
